match	certainty	uuid	hit_sur	hit_giv	auth_sur	auth_giv	source	fuzzy	sur_equal	sur_len_diff	sur_nrm_equal	sur_dec_equal	sur_sim	giv_equal	giv_len_diff	giv_nrm_equal	giv_dec_equal	giv_sim	init_sub
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-bc9af8d33ba5f97dad44'	b'Mackenbach'	b'J. D.'	b'Mackenbach'	b'J. D.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-57dc87c7e5eba6630114'	b'Lakerveld'	b'J.'	b'Lakerveld'	b'J.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-464d5008a18307b28238'	b'Generaal'	b'E.'	b'Generaal'	b'E.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-6b1a17f58829fe0b0b5b'	b'Gibson-Smith'	b'D.'	b'Gibson-Smith'	b'D.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-83a0b1ded03288691395'	b'Penninx'	b'B. W. J. H.'	b'Penninx'	b'B. W. J. H.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-0727c5a8c2d7a8776cf3'	b'Beulens'	b'J. W. J.'	b'Beulens'	b'J. W. J.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-bc9af8d33ba5f97dad44'	b'Mackenbach'	b'J. D.'	b'Mackenbach'	b'J. D.'
0.8	0	0	5	0	0.2857142857142857	1	5	1	1	0	1	1.0	1	0.2857142857142857	b'author-57dc87c7e5eba6630114'	b'Lakerveld'	b'Jeroen'	b'Lakerveld'	b'Jeroen'
0.8	0	0	4	0	0.3333333333333333	1	5	1	1	0	1	1.0	1	0.3333333333333333	b'author-464d5008a18307b28238'	b'Generaal'	b'Ellen'	b'Generaal'	b'Ellen'
0.8	0	0	6	0	0.25	1	5	1	1	0	1	1.0	1	0.25	b'author-6b1a17f58829fe0b0b5b'	b'Gibson-Smith'	b'Deborah'	b'Gibson-Smith'	b'Deborah'
0.8	0	0	1	0	0.4	1	5	1	1	0	1	1.0	1	0.4	b'author-83a0b1ded03288691395'	b'Penninx'	b'B. W. J. H.'	b'Penninx'	b'Brenda W.'
0.8	0	0	5	0	0.6666666666666666	1	5	1	1	0	1	1.0	1	0.6666666666666666	b'author-0727c5a8c2d7a8776cf3'	b'Beulens'	b'Joline W J'	b'Beulens'	b'Joline W J'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-bc9af8d33ba5f97dad44'	b'Mackenbach'	b'J. D.'	b'Mackenbach'	b'J. D.'
1.0	0	0	-5	0	0.2857142857142857	1	1	1	1	0	1	1.0	1	0.2857142857142857	b'author-57dc87c7e5eba6630114'	b'Lakerveld'	b'Jeroen'	b'Lakerveld'	b'J.'
1.0	0	0	-4	0	0.3333333333333333	1	1	1	1	0	1	1.0	1	0.3333333333333333	b'author-464d5008a18307b28238'	b'Generaal'	b'Ellen'	b'Generaal'	b'E.'
1.0	0	0	-6	0	0.25	1	1	1	1	0	1	1.0	1	0.25	b'author-6b1a17f58829fe0b0b5b'	b'Gibson-Smith'	b'Deborah'	b'Gibson-Smith'	b'D.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-83a0b1ded03288691395'	b'Penninx'	b'B. W. J. H.'	b'Penninx'	b'B. W. J. H.'
1.0	0	0	-5	0	0.6666666666666666	1	1	1	1	0	1	1.0	1	0.6666666666666666	b'author-0727c5a8c2d7a8776cf3'	b'Beulens'	b'Joline W J'	b'Beulens'	b'J. W. J.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-bc9af8d33ba5f97dad44'	b'Mackenbach'	b'J. D.'	b'Mackenbach'	b'J. D.'
1.0	0	0	-5	0	0.2857142857142857	1	4	1	1	0	1	1.0	1	0.2857142857142857	b'author-57dc87c7e5eba6630114'	b'Lakerveld'	b'Jeroen'	b'Lakerveld'	b'J.'
1.0	0	0	-4	0	0.3333333333333333	1	4	1	1	0	1	1.0	1	0.3333333333333333	b'author-464d5008a18307b28238'	b'Generaal'	b'Ellen'	b'Generaal'	b'E.'
1.0	0	0	-6	0	0.25	1	4	1	1	0	1	1.0	1	0.25	b'author-6b1a17f58829fe0b0b5b'	b'Gibson-Smith'	b'Deborah'	b'Gibson-Smith'	b'D.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-83a0b1ded03288691395'	b'Penninx'	b'B. W. J. H.'	b'Penninx'	b'B. W. J. H.'
1.0	0	0	-5	0	0.6666666666666666	1	4	1	1	0	1	1.0	1	0.6666666666666666	b'author-0727c5a8c2d7a8776cf3'	b'Beulens'	b'Joline W J'	b'Beulens'	b'J. W. J.'
1.0	0	0	2	0	0.2857142857142857	1	0	0	0	0	0	0.8	1	0.2857142857142857	b'author-12f86793006b1235f8d4'	b'Cheng'	b'Yunhee'	b'Chong'	b'Yap-Seng'
1.0	0	0	1	0	0.7058823529411765	1	0	1	1	0	1	1.0	1	0.7058823529411765	b'author-aaf5919723613e53ed74'	b'Lee'	b'Yung Soo'	b'Lee'	b'Yung Seng'
1.0	0	0	7	0	0.08695652173913043	1	0	0	0	0	0	0.8	1	0.08695652173913043	b'author-84a3e3cba5f39f4e5ca3'	b'Chang'	b'Michelle'	b'Chong'	b'Mary Foong-Fong'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-dc20d643d57734e5fe06'	b'Hu'	b'Shijia'	b'Hu'	b'Shijia'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-6fa081fc2d6f2f6803f3'	b'Godfrey'	b'Keith M.'	b'Godfrey'	b'Keith M.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-94eb2f72c5a632d3156c'	b'Lee'	b'Yung Seng'	b'Lee'	b'Yung Seng'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-565d877a19397caba692'	b'Tan'	b'Kok Hian'	b'Tan'	b'Kok Hian'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-18bee3b52261114796d8'	b'Sim'	b'Yu Fan'	b'Sim'	b'Yu Fan'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-085a7782a4917050fa45'	b'Toh'	b'Jia Ying'	b'Toh'	b'Jia Ying'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-bbed45e22c3bd9168c39'	b'Saw'	b'Seang Mei'	b'Saw'	b'Seang Mei'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-464cd0b23e9bf1786e78'	b'Chong'	b'Yap-Seng'	b'Chong'	b'Yap-Seng'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-0e7bdd4fde5555aae29d'	b'Yap'	b'Fabian'	b'Yap'	b'Fabian'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-36735bc88276cece8030'	b'Shek'	b'Lynette Pei-Chi'	b'Shek'	b'Lynette Pei-Chi'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-1b7ba11533bec7867f68'	b'Chong'	b'Mary Foong-Fong'	b'Chong'	b'Mary Foong-Fong'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-05e5da4d48be7a93bc43'	b'Hsu'	b'Chin-Ying Stephen'	b'Hsu'	b'Chin-Ying Stephen'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-dc20d643d57734e5fe06'	b'Hu'	b'Shijia'	b'Hu'	b'Shijia'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-18bee3b52261114796d8'	b'Sim'	b'Yu Fan'	b'Sim'	b'Yu Fan'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-085a7782a4917050fa45'	b'Toh'	b'Jia Ying'	b'Toh'	b'Jia Ying'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-bbed45e22c3bd9168c39'	b'Saw'	b'Seang Mei'	b'Saw'	b'Seang Mei'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-6fa081fc2d6f2f6803f3'	b'Godfrey'	b'Keith M.'	b'Godfrey'	b'Keith M.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-464cd0b23e9bf1786e78'	b'Chong'	b'Yap-Seng'	b'Chong'	b'Yap-Seng'
0.8	0	0	3	0	0.8	1	5	1	1	0	1	1.0	1	0.8	b'author-0e7bdd4fde5555aae29d'	b'Yap'	b'Fabian Kp'	b'Yap'	b'Fabian Kp'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-94eb2f72c5a632d3156c'	b'Lee'	b'Yung Seng'	b'Lee'	b'Yung Seng'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-36735bc88276cece8030'	b'Shek'	b'Lynette Pei-Chi'	b'Shek'	b'Lynette Pei-chi'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-565d877a19397caba692'	b'Tan'	b'Kok Hian'	b'Tan'	b'Kok Hian'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-1b7ba11533bec7867f68'	b'Chong'	b'Mary Foong-Fong'	b'Chong'	b'Mary Foong-Fong'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-05e5da4d48be7a93bc43'	b'Hsu'	b'Chin-Ying Stephen'	b'Hsu'	b'Chin-Ying Stephen'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-dc20d643d57734e5fe06'	b'Hu'	b'Shijia'	b'Hu'	b'Shijia'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-18bee3b52261114796d8'	b'Sim'	b'Yu Fan'	b'Sim'	b'Yu Fan'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-085a7782a4917050fa45'	b'Toh'	b'Jia Ying'	b'Toh'	b'Jia Ying'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-bbed45e22c3bd9168c39'	b'Saw'	b'Seang Mei'	b'Saw'	b'Seang Mei'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-6fa081fc2d6f2f6803f3'	b'Godfrey'	b'Keith M.'	b'Godfrey'	b'Keith M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-464cd0b23e9bf1786e78'	b'Chong'	b'Yap-Seng'	b'Chong'	b'Yap-Seng'
1.0	0	0	-3	0	0.8	1	1	1	1	0	1	1.0	1	0.8	b'author-0e7bdd4fde5555aae29d'	b'Yap'	b'Fabian Kp'	b'Yap'	b'Fabian'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-94eb2f72c5a632d3156c'	b'Lee'	b'Yung Seng'	b'Lee'	b'Yung Seng'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-36735bc88276cece8030'	b'Shek'	b'Lynette Pei-Chi'	b'Shek'	b'Lynette Pei-Chi'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-565d877a19397caba692'	b'Tan'	b'Kok Hian'	b'Tan'	b'Kok Hian'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-1b7ba11533bec7867f68'	b'Chong'	b'Mary Foong-Fong'	b'Chong'	b'Mary Foong-Fong'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-05e5da4d48be7a93bc43'	b'Hsu'	b'Chin-Ying Stephen'	b'Hsu'	b'Chin-Ying Stephen'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-dc20d643d57734e5fe06'	b'Hu'	b'Shijia'	b'Hu'	b'Shijia'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-18bee3b52261114796d8'	b'Sim'	b'Yu Fan'	b'Sim'	b'Yu Fan'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-085a7782a4917050fa45'	b'Toh'	b'Jia Ying'	b'Toh'	b'Jia Ying'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-bbed45e22c3bd9168c39'	b'Saw'	b'Seang Mei'	b'Saw'	b'Seang Mei'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-6fa081fc2d6f2f6803f3'	b'Godfrey'	b'Keith M.'	b'Godfrey'	b'Keith M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-464cd0b23e9bf1786e78'	b'Chong'	b'Yap-Seng'	b'Chong'	b'Yap-Seng'
1.0	0	0	-3	0	0.8	1	4	1	1	0	1	1.0	1	0.8	b'author-0e7bdd4fde5555aae29d'	b'Yap'	b'Fabian Kp'	b'Yap'	b'Fabian'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-94eb2f72c5a632d3156c'	b'Lee'	b'Yung Seng'	b'Lee'	b'Yung Seng'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-36735bc88276cece8030'	b'Shek'	b'Lynette Pei-Chi'	b'Shek'	b'Lynette Pei-Chi'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-565d877a19397caba692'	b'Tan'	b'Kok Hian'	b'Tan'	b'Kok Hian'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-1b7ba11533bec7867f68'	b'Chong'	b'Mary Foong-Fong'	b'Chong'	b'Mary Foong-Fong'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-05e5da4d48be7a93bc43'	b'Hsu'	b'Chin-Ying Stephen'	b'Hsu'	b'Chin-Ying Stephen'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-667b08a2cae26f026cce'	b'Tsuji'	b'Taeko'	b'Tsuji'	b'Taeko'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-d8d91a08f435c7d46ae0'	b'Yamamoto'	b'Kaoru'	b'Yamamoto'	b'Kaoru'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-b6358a1796f84ccb0f61'	b'Yamasaki'	b'Kazuyo'	b'Yamasaki'	b'Kazuyo'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-8ba73020e67889e2f939'	b'Hayashi'	b'Fumikazu'	b'Hayashi'	b'Fumikazu'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-844073560bc53cf96c3c'	b'Momoki'	b'Chika'	b'Momoki'	b'Chika'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-c8cfdb911b992505dc73'	b'Yasui'	b'Yoko'	b'Yasui'	b'Yoko'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-319bf2da3ee520f95ab5'	b'Ohfuji'	b'Satoko'	b'Ohfuji'	b'Satoko'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-d2792967893b69546fbe'	b'Fukushima'	b'Wakaba'	b'Fukushima'	b'Wakaba'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-f7e6d2d1f43eb21aae2a'	b'Habu'	b'Daiki'	b'Habu'	b'Daiki'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-667b08a2cae26f026cce'	b'Tsuji'	b'Taeko'	b'Tsuji'	b'Taeko'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d8d91a08f435c7d46ae0'	b'Yamamoto'	b'Kaoru'	b'Yamamoto'	b'Kaoru'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-b6358a1796f84ccb0f61'	b'Yamasaki'	b'Kazuyo'	b'Yamasaki'	b'Kazuyo'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-8ba73020e67889e2f939'	b'Hayashi'	b'Fumikazu'	b'Hayashi'	b'Fumikazu'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-844073560bc53cf96c3c'	b'Momoki'	b'Chika'	b'Momoki'	b'Chika'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c8cfdb911b992505dc73'	b'Yasui'	b'Yoko'	b'Yasui'	b'Yoko'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-319bf2da3ee520f95ab5'	b'Ohfuji'	b'Satoko'	b'Ohfuji'	b'Satoko'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d2792967893b69546fbe'	b'Fukushima'	b'Wakaba'	b'Fukushima'	b'Wakaba'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-f7e6d2d1f43eb21aae2a'	b'Habu'	b'Daiki'	b'Habu'	b'Daiki'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-667b08a2cae26f026cce'	b'Tsuji'	b'Taeko'	b'Tsuji'	b'Taeko'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d8d91a08f435c7d46ae0'	b'Yamamoto'	b'Kaoru'	b'Yamamoto'	b'Kaoru'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-b6358a1796f84ccb0f61'	b'Yamasaki'	b'Kazuyo'	b'Yamasaki'	b'Kazuyo'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8ba73020e67889e2f939'	b'Hayashi'	b'Fumikazu'	b'Hayashi'	b'Fumikazu'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-844073560bc53cf96c3c'	b'Momoki'	b'Chika'	b'Momoki'	b'Chika'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c8cfdb911b992505dc73'	b'Yasui'	b'Yoko'	b'Yasui'	b'Yoko'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-319bf2da3ee520f95ab5'	b'Ohfuji'	b'Satoko'	b'Ohfuji'	b'Satoko'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d2792967893b69546fbe'	b'Fukushima'	b'Wakaba'	b'Fukushima'	b'Wakaba'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f7e6d2d1f43eb21aae2a'	b'Habu'	b'Daiki'	b'Habu'	b'Daiki'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-667b08a2cae26f026cce'	b'Tsuji'	b'Taeko'	b'Tsuji'	b'Taeko'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d8d91a08f435c7d46ae0'	b'Yamamoto'	b'Kaoru'	b'Yamamoto'	b'Kaoru'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-b6358a1796f84ccb0f61'	b'Yamasaki'	b'Kazuyo'	b'Yamasaki'	b'Kazuyo'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8ba73020e67889e2f939'	b'Hayashi'	b'Fumikazu'	b'Hayashi'	b'Fumikazu'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-844073560bc53cf96c3c'	b'Momoki'	b'Chika'	b'Momoki'	b'Chika'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-c8cfdb911b992505dc73'	b'Yasui'	b'Yoko'	b'Yasui'	b'Yoko'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-319bf2da3ee520f95ab5'	b'Ohfuji'	b'Satoko'	b'Ohfuji'	b'Satoko'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d2792967893b69546fbe'	b'Fukushima'	b'Wakaba'	b'Fukushima'	b'Wakaba'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f7e6d2d1f43eb21aae2a'	b'Habu'	b'Daiki'	b'Habu'	b'Daiki'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-be00afe82a494a7834eb'	b'Nabinger'	b'D\xc3\xa9bora Dreher'	b'Nabinger'	b'D\xc3\xa9bora Dreher'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-7e21aa74285681ed59a0'	b'Altenhofen'	b'Stefani'	b'Altenhofen'	b'Stefani'
0.8	0	0	-5	0	0.7368421052631579	1	5	1	1	0	1	1.0	1	0.7368421052631579	b'author-f71a0fbd412497003971'	b'Bonan'	b'Carla Denise'	b'Bonan'	b'Carla D'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-be00afe82a494a7834eb'	b'Nabinger'	b'D\xc3\xa9bora Dreher'	b'Nabinger'	b'D\xc3\xa9bora Dreher'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-7e21aa74285681ed59a0'	b'Altenhofen'	b'Stefani'	b'Altenhofen'	b'Stefani'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f71a0fbd412497003971'	b'Bonan'	b'Carla Denise'	b'Bonan'	b'Carla Denise'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-be00afe82a494a7834eb'	b'Nabinger'	b'D\xc3\xa9bora Dreher'	b'Nabinger'	b'D\xc3\xa9bora Dreher'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-7e21aa74285681ed59a0'	b'Altenhofen'	b'Stefani'	b'Altenhofen'	b'Stefani'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f71a0fbd412497003971'	b'Bonan'	b'Carla Denise'	b'Bonan'	b'Carla Denise'
1.0	0	0	0	0	0.5	1	0	1	1	0	1	1.0	1	0.5	b'author-699ce36994f04f990c02'	b'Park'	b'Sohyun'	b'Park'	b'Soowon'
1.0	0	0	0	0	0.2857142857142857	1	0	0	0	1	0	0.8571428571428571	1	0.2857142857142857	b'author-d3c2196a94e60ac10a5e'	b'Cho'	b'Clare Y.'	b'Choi'	b'Chihyun'
1.0	0	0	2	0	0.4444444444444444	1	0	1	1	0	1	1.0	1	0.4444444444444444	b'author-5b94b9ad29ad85540912'	b'Kang'	b'Jongseok'	b'Kang'	b'Jae Myeong'
1.0	0	0	0	0	0.6666666666666666	1	0	1	1	0	1	1.0	1	0.6666666666666666	b'author-3a59ff1c411d0d5704e3'	b'Lee'	b'Jonq-Ying'	b'Lee'	b'Jun-Young'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-38b7ee9eaef137681268'	b'Park'	b'Soowon'	b'Park'	b'Soowon'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-34264151fdb351a8af24'	b'Choi'	b'Boungho'	b'Choi'	b'Boungho'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-a8abafda12d7f8d8e453'	b'Choi'	b'Chihyun'	b'Choi'	b'Chihyun'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-965272a58a2a39dffacd'	b'Kang'	b'Jae Myeong'	b'Kang'	b'Jae Myeong'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9735ae6216c0a7ab1c8a'	b'Lee'	b'Jun-Young'	b'Lee'	b'Jun-Young'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-38b7ee9eaef137681268'	b'Park'	b'Soowon'	b'Park'	b'Soowon'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-34264151fdb351a8af24'	b'Choi'	b'Boungho'	b'Choi'	b'Boungho'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-a8abafda12d7f8d8e453'	b'Choi'	b'Chihyun'	b'Choi'	b'Chihyun'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-965272a58a2a39dffacd'	b'Kang'	b'Jae Myeong'	b'Kang'	b'Jae Myeong'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9735ae6216c0a7ab1c8a'	b'Lee'	b'Jun-Young'	b'Lee'	b'Jun-Young'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-38b7ee9eaef137681268'	b'Park'	b'Soowon'	b'Park'	b'Soowon'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-34264151fdb351a8af24'	b'Choi'	b'Boungho'	b'Choi'	b'Boungho'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-a8abafda12d7f8d8e453'	b'Choi'	b'Chihyun'	b'Choi'	b'Chihyun'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-965272a58a2a39dffacd'	b'Kang'	b'Jae Myeong'	b'Kang'	b'Jae Myeong'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9735ae6216c0a7ab1c8a'	b'Lee'	b'Jun-Young'	b'Lee'	b'Jun-Young'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-3d31a5f57218059d0476'	b'Feinkohl'	b'Insa'	b'Feinkohl'	b'Insa'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-607873a075de1cea8d38'	b'Janke'	b'J\xc3\xbcrgen'	b'Janke'	b'J\xc3\xbcrgen'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-49822a340362a7a49cc1'	b'Hadzidiakos'	b'Daniel'	b'Hadzidiakos'	b'Daniel'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-ffce5677970f4bf4bffa'	b'Slooter'	b'Arjen'	b'Slooter'	b'Arjen'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-964a43d65edeb61648f7'	b'Winterer'	b'Georg'	b'Winterer'	b'Georg'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-883eefa1a99c244a662b'	b'Spies'	b'Claudia'	b'Spies'	b'Claudia'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-8cbe35773da462b0a40a'	b'Pischon'	b'Tobias'	b'Pischon'	b'Tobias'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-3d31a5f57218059d0476'	b'Feinkohl'	b'Insa'	b'Feinkohl'	b'Insa'
